,LS,BST,LLRBT,BF
215,1.4165998436510563e-05,1.0624993592500687e-05,4.979199729859829e-05,1.0707997716963291e-05
216,1.4457997167482972e-05,6.458983989432454e-06,4.924999666400254e-05,9.624985978007317e-06
217,1.4666991773992777e-05,1.2625008821487427e-05,4.3334002839401364e-05,1.058299676515162e-05
218,1.4541001291945577e-05,1.3833021512255073e-05,2.9791990527883172e-05,1.1416996130719781e-05
219,1.4749995898455381e-05,1.1374999303370714e-05,4.0291022742167115e-05,1.0041985660791397e-05
220,1.4833989553153515e-05,1.0750023648142815e-05,4.816701402887702e-05,1.029198756441474e-05
221,1.4749995898455381e-05,1.2083008186891675e-05,4.33750101365149e-05,1.0458985343575478e-05
222,1.5041005099192262e-05,9.457988198846579e-06,5.487501039169729e-05,1.0042014764621854e-05
223,1.5208992408588529e-05,1.2582982890307903e-05,3.758398815989494e-05,1.0833988199010491e-05
224,1.4541990822181106e-05,7.166992872953415e-06,6.216598558239639e-05,1.058299676515162e-05
225,0.00013345800107344985,1.016599708236754e-05,5.270799738354981e-05,1.0208023013547063e-05
226,1.7290993127971888e-05,1.3374985428526998e-05,4.895898746326566e-05,1.0292016668245196e-05
227,1.554097980260849e-05,1.287501072511077e-05,4.904199158772826e-05,1.0334013495594263e-05
228,1.5416997484862804e-05,1.0791991371661425e-05,4.633297794498503e-05,1.1708005331456661e-05
229,1.6375008272007108e-05,1.1249998351559043e-05,4.6542001655325294e-05,9.792012860998511e-06
230,1.7375015886500478e-05,1.1374999303370714e-05,4.7833018470555544e-05,1.029099803417921e-05
231,1.6125006368383765e-05,9.500014130026102e-06,3.704198752529919e-05,1.008401159197092e-05
232,1.4834018656983972e-05,1.2417003745213151e-05,5.654201959259808e-05,1.058299676515162e-05
233,1.5583005733788013e-05,9.37501317821443e-06,4.2041996493935585e-05,1.0124989785254002e-05
234,1.5124998753890395e-05,9.040988516062498e-06,4.920901847071946e-05,1.0499992640689015e-05
235,1.4833000022917986e-05,1.1041993275284767e-05,5.220898310653865e-05,1.0832998668774962e-05
236,1.5582976629957557e-05,1.3083015801385045e-05,5.095798405818641e-05,1.0625022696331143e-05
237,1.5833007637411356e-05,1.2458011042326689e-05,4.9583002692088485e-05,1.0041985660791397e-05
238,3.616700996644795e-05,1.1583993909880519e-05,5.3625000873580575e-05,1.0666000889614224e-05
239,2.6875000912696123e-05,1.3666984159499407e-05,5.562498699873686e-05,1.087499549612403e-05
240,1.733400858938694e-05,7.291004294529557e-06,5.299999611452222e-05,9.916984708979726e-06
241,1.76659959834069e-05,1.270900247618556e-05,5.716702435165644e-05,1.0332994861528277e-05
242,3.4249998861923814e-05,9.750016033649445e-06,4.8999994760379195e-05,1.0207993909716606e-05
243,2.1666986867785454e-05,1.1249998351559043e-05,3.9416016079485416e-05,1.058299676515162e-05
244,1.6292004147544503e-05,1.3417011359706521e-05,4.983300459571183e-05,1.0791991371661425e-05
245,1.7291022231802344e-05,1.0832998668774962e-05,3.316599759273231e-05,1.0709016351029277e-05
246,1.5083991456776857e-05,1.3083015801385045e-05,4.254200030118227e-05,1.025001984089613e-05
247,2.304100780747831e-05,9.457988198846579e-06,5.591698572970927e-05,1.008401159197092e-05
248,1.7999991541728377e-05,1.3084005331620574e-05,6.500000017695129e-05,1.0375020792707801e-05
249,1.7082988051697612e-05,1.462499494664371e-05,4.72499814350158e-05,1.0957999620586634e-05
250,1.762501779012382e-05,1.3792014215141535e-05,3.645801916718483e-05,9.957992006093264e-06
251,1.7375015886500478e-05,1.4042016118764877e-05,7.229199400171638e-05,9.99998883344233e-06
252,1.8207996618002653e-05,1.18750031106174e-05,3.833300434052944e-05,1.0624993592500687e-05
253,1.5583995264023542e-05,1.1625001206994057e-05,5.366600817069411e-05,1.0332994861528277e-05
254,1.754099503159523e-05,9.957992006093264e-06,4.7542009269818664e-05,1.0500021744519472e-05
255,1.575000351294875e-05,8.417002391070127e-06,5.1916984375566244e-05,1.0624993592500687e-05
256,1.7375015886500478e-05,1.2542004697024822e-05,4.312500823289156e-05,1.029198756441474e-05
257,1.7874990589916706e-05,1.1541997082531452e-05,4.691601498052478e-05,9.99998883344233e-06
258,1.6958016203716397e-05,1.0041985660791397e-05,4.916699253953993e-05,1.029198756441474e-05
259,1.7834012396633625e-05,7.624999852851033e-06,3.199998172931373e-05,1.0417017620056868e-05
260,1.7084006685763597e-05,1.0124989785254002e-05,5.012497422285378e-05,1.0374991688877344e-05
261,1.7875019693747163e-05,1.320798764936626e-05,4.8707996029406786e-05,1.0125018889084458e-05
262,1.8416991224512458e-05,8.458009688183665e-06,5.00410096719861e-05,1.0334013495594263e-05
263,1.77919864654541e-05,9.042007150128484e-06,4.474999150261283e-05,9.917013812810183e-06
264,1.7790996935218573e-05,1.0624993592500687e-05,5.179198342375457e-05,1.0083982488140464e-05
265,1.7875019693747163e-05,1.2500007869675756e-05,4.020900814794004e-05,1.0374991688877344e-05
266,1.8041988369077444e-05,1.1124997399747372e-05,4.629199975170195e-05,1.0332994861528277e-05
267,1.754099503159523e-05,1.4083023415878415e-05,5.395800690166652e-05,9.709008736535907e-06
268,1.795799471437931e-05,7.624999852851033e-06,4.941600491292775e-05,1.0166986612603068e-05
269,1.812499249354005e-05,1.2625008821487427e-05,3.708299482241273e-05,1.0166986612603068e-05
270,1.6207981389015913e-05,1.0624993592500687e-05,4.1040999349206686e-05,1.0374991688877344e-05
271,1.8041988369077444e-05,1.1833006283268332e-05,3.333299537189305e-05,1.0416988516226411e-05
272,1.7916987417265773e-05,7.95800588093698e-06,3.141598426736891e-05,1.0374991688877344e-05
273,1.8791004549711943e-05,8.000002708286047e-06,4.841701593250036e-05,1.1625001206994057e-05
274,1.9083003280684352e-05,1.0082992957904935e-05,5.2875024266541004e-05,9.957992006093264e-06
275,1.937500201165676e-05,1.3582990504801273e-05,3.445800393819809e-05,1.0125018889084458e-05
276,1.9291997887194157e-05,9.70897963270545e-06,5.1875016652047634e-05,1.0457995813339949e-05
277,1.929097925312817e-05,1.3874989235773683e-05,4.562499816529453e-05,9.875016985461116e-06
278,1.812499249354005e-05,7.5830030255019665e-06,3.987498348578811e-05,1.0000017937272787e-05
279,1.9291997887194157e-05,1.2042000889778137e-05,3.950000973418355e-05,1.1500000255182385e-05
280,1.983399852178991e-05,1.3584009138867259e-05,5.1499984692782164e-05,1.0458985343575478e-05
281,1.966700074262917e-05,1.1625001206994057e-05,4.733400419354439e-05,1.025001984089613e-05
282,1.8457998521625996e-05,4.583998816087842e-06,5.337499896995723e-05,1.0124989785254002e-05
283,1.9207975128665566e-05,1.1208991054445505e-05,4.8582995077595115e-05,1.0832998668774962e-05
284,1.995800994336605e-05,9.499985026195645e-06,4.520901711657643e-05,1.070898724719882e-05
285,1.783299376256764e-05,1.4707999071106315e-05,5.4500007536262274e-05,1.0707997716963291e-05
286,1.9917002646252513e-05,9.333976777270436e-06,3.8624973967671394e-05,1.016599708236754e-05
287,1.970797893591225e-05,9.000010322779417e-06,4.2292027501389384e-05,1.029198756441474e-05
288,1.9750004867091775e-05,1.0750023648142815e-05,3.162497887387872e-05,1.029198756441474e-05
289,2.029098686762154e-05,1.1916010407730937e-05,4.6250002924352884e-05,1.0374991688877344e-05
290,1.9291008356958628e-05,1.2540986062958837e-05,3.9583013858646154e-05,1.0125018889084458e-05
