,BST,LLRBT,BF
7838,1.7416983610019088e-05,6.799999391660094e-05,2.7416012017056346e-05
7839,1.9957980839535594e-05,7.179100066423416e-05,2.7166999643668532e-05
7840,2.016598591580987e-05,7.875001756474376e-05,2.4375010980293155e-05
7841,1.86669931281358e-05,7.54999928176403e-05,2.5707995519042015e-05
7842,1.4833989553153515e-05,7.462501525878906e-05,2.449998282827437e-05
7843,1.7708021914586425e-05,8.270802209153771e-05,2.4999986635521054e-05
7844,1.462499494664371e-05,5.7833007303997874e-05,2.404101542197168e-05
7845,1.2417003745213151e-05,7.325000478886068e-05,2.679199678823352e-05
7846,1.4958000974729657e-05,5.933400825597346e-05,2.487501478753984e-05
7847,1.2957985745742917e-05,6.525000208057463e-05,2.3833010345697403e-05
7848,2.187499194405973e-05,7.666699821129441e-05,2.500001573935151e-05
7849,1.3374985428526998e-05,5.9707992477342486e-05,2.5874993298202753e-05
7850,2.0333012798801064e-05,5.924998549744487e-05,2.566599869169295e-05
7851,1.2250005966052413e-05,7.262500002980232e-05,2.745899837464094e-05
7852,1.5583995264023542e-05,7.241699495352805e-05,2.649999805726111e-05
7853,1.5084020560607314e-05,7.750000804662704e-05,2.6124995201826096e-05
7854,1.4749995898455381e-05,6.52919989079237e-05,2.5666988221928477e-05
7855,1.0749994544312358e-05,7.033298606984317e-05,2.462498378008604e-05
7856,1.5541998436674476e-05,5.816700286231935e-05,2.4792010663077235e-05
7857,1.4374993043020368e-05,5.495900404639542e-05,2.4542008759453893e-05
7858,1.7292011762037873e-05,6.350001785904169e-05,2.4250010028481483e-05
7859,1.5958008589223027e-05,7.191600161604583e-05,2.7708010748028755e-05
7860,1.2208009138703346e-05,6.608301191590726e-05,2.5374989490956068e-05
7861,1.4499993994832039e-05,7.512501906603575e-05,2.491698251105845e-05
7862,1.5291996533051133e-05,6.995798321440816e-05,2.5709014153108e-05
7863,1.8874998204410076e-05,8.487500599585474e-05,2.491599298082292e-05
7864,1.4582998119294643e-05,7.779200677759945e-05,2.4958979338407516e-05
7865,1.1625001206994057e-05,7.675000233575702e-05,2.4291977752000093e-05
7866,2.1041021682322025e-05,6.737501826137304e-05,2.5874993298202753e-05
7867,1.1541007552295923e-05,5.400000372901559e-05,2.591699012555182e-05
7868,1.591700129210949e-05,5.933298962190747e-05,2.8000009479001164e-05
7869,1.5167024685069919e-05,5.470801261253655e-05,2.4749984731897712e-05
7870,1.9875005818903446e-05,6.7666987888515e-05,2.7000001864507794e-05
7871,1.533300383016467e-05,7.30419997125864e-05,2.54589831456542e-05
7872,1.4249992091208696e-05,6.979200406931341e-05,2.866698196157813e-05
7873,1.4290999388322234e-05,7.204199209809303e-05,2.6375026209279895e-05
7874,2.300000051036477e-05,6.120797479525208e-05,2.6124995201826096e-05
7875,1.633301144465804e-05,6.424999446608126e-05,2.9375019948929548e-05
7876,1.708301715552807e-05,8.687499212101102e-05,2.5582994567230344e-05
7877,1.2375006917864084e-05,8.741699275560677e-05,2.6249996153637767e-05
7878,1.3417011359706521e-05,8.833300671540201e-05,2.579198917374015e-05
7879,1.2917007552459836e-05,8.045800495892763e-05,2.7708010748028755e-05
7880,1.3958982890471816e-05,7.199999527074397e-05,2.549999044276774e-05
7881,1.76659959834069e-05,7.60830007493496e-05,2.77079816441983e-05
7882,1.4707999071106315e-05,8.64169851411134e-05,2.4999986635521054e-05
7883,2.2042018827050924e-05,8.091700146906078e-05,2.6833993615582585e-05
7884,1.4165998436510563e-05,7.79579859226942e-05,2.6708003133535385e-05
7885,1.8332997569814324e-05,7.4541982030496e-05,2.608299837447703e-05
7886,1.5583995264023542e-05,5.991602665744722e-05,3.0916009563952684e-05
7887,1.2124975910410285e-05,8.437500218860805e-05,2.591699012555182e-05
7888,1.8458988051861525e-05,6.691701128147542e-05,2.416700590401888e-05
7889,1.3208016753196716e-05,7.145799463614821e-05,2.691699774004519e-05
7890,1.862502540461719e-05,7.141701644286513e-05,2.508299075998366e-05
7891,1.824999344535172e-05,6.787499296478927e-05,2.4957989808171988e-05
7892,1.3415992725640535e-05,6.358401151373982e-05,2.649999805726111e-05
7893,1.808398519642651e-05,7.437501335516572e-05,2.5374989490956068e-05
7894,2.4582986952736974e-05,6.0708000091835856e-05,2.762500662356615e-05
7895,1.4040997484698892e-05,5.929201142862439e-05,2.4250010028481483e-05
7896,2.0750012481585145e-05,6.304099224507809e-05,2.529201447032392e-05
7897,1.8291000742465258e-05,6.954200216569006e-05,2.7041009161621332e-05
7898,2.0624982425943017e-05,5.708402022719383e-05,2.4166976800188422e-05
7899,2.591600059531629e-05,5.8457982959225774e-05,2.7834001230075955e-05
7900,1.3999990187585354e-05,8.695799624547362e-05,2.4457986000925303e-05
7901,2.6249996153637767e-05,7.620800170116127e-05,2.4958018912002444e-05
7902,2.0459003280848265e-05,6.166601087898016e-05,2.5084009394049644e-05
7903,2.3375003365799785e-05,6.716701318509877e-05,2.4999986635521054e-05
7904,1.9041995983570814e-05,7.416700827889144e-05,2.604199107736349e-05
7905,2.2292020730674267e-05,7.391598774120212e-05,2.7125002816319466e-05
7906,2.5749992346391082e-05,6.833299994468689e-05,2.6041001547127962e-05
7907,1.654197694733739e-05,7.291699876077473e-05,2.416700590401888e-05
7908,2.2374995751306415e-05,6.737498915754259e-05,2.500001573935151e-05
7909,1.5707977581769228e-05,7.341700256802142e-05,2.4874985683709383e-05
7910,2.2374995751306415e-05,7.53339845687151e-05,2.541701542213559e-05
7911,2.633300027810037e-05,7.458301843144e-05,2.7166010113433003e-05
7912,2.4542008759453893e-05,6.675001350231469e-05,2.608299837447703e-05
7913,1.7875019693747163e-05,7.179199019446969e-05,2.8458976885303855e-05
7914,1.9875005818903446e-05,8.583400631323457e-05,2.5084009394049644e-05
7915,1.8166989320889115e-05,7.149999146349728e-05,2.820900408551097e-05
7916,2.116698306053877e-05,6.191700231283903e-05,2.766601392067969e-05
7917,2.1374988136813045e-05,7.604199345223606e-05,2.745899837464094e-05
7918,2.0625011529773474e-05,7.52079940866679e-05,2.491698251105845e-05
7919,1.591700129210949e-05,7.750000804662704e-05,2.7791975298896432e-05
7920,1.704200985841453e-05,6.762499106116593e-05,2.5834015104919672e-05
7921,1.7125013982877135e-05,7.52909982111305e-05,2.487501478753984e-05
7922,2.0334002329036593e-05,8.004199480637908e-05,2.4957989808171988e-05
7923,1.7250014934688807e-05,6.70420122332871e-05,2.7790985768660903e-05
7924,1.904202508740127e-05,5.879197851754725e-05,2.5749992346391082e-05
7925,2.1583022316917777e-05,7.337500574067235e-05,2.4083012249320745e-05
7926,2.0750012481585145e-05,7.424998329952359e-05,2.4792010663077235e-05
7927,1.8624996300786734e-05,8.312499267049134e-05,2.5040993932634592e-05
7928,1.945797703228891e-05,8.791600703261793e-05,2.404197584837675e-05
7929,1.8291000742465258e-05,6.937500438652933e-05,2.549999044276774e-05
7930,2.4833017960190773e-05,6.166700040921569e-05,2.7041009161621332e-05
7931,2.025000867433846e-05,6.933300755918026e-05,2.558401320129633e-05
7932,1.9041006453335285e-05,7.333300891332328e-05,2.445801510475576e-05
7933,2.3333006538450718e-05,6.633298471570015e-05,2.458400558680296e-05
7934,2.0415987819433212e-05,6.216700421646237e-05,2.762500662356615e-05
7935,1.6375008272007108e-05,6.920800660736859e-05,2.733399742282927e-05
7936,2.4416978703811765e-05,7.920799544081092e-05,2.4999986635521054e-05
7937,1.6542006051167846e-05,5.9874990256503224e-05,2.549999044276774e-05
7938,2.1459010895341635e-05,7.366700447164476e-05,2.7125002816319466e-05
7939,1.5083001926541328e-05,0.00010741699952632189,2.520898124203086e-05
7940,2.0041014067828655e-05,7.966699195094407e-05,2.4374981876462698e-05
7941,2.6708992663770914e-05,7.020900375209749e-05,2.7417001547291875e-05
7942,1.3832992408424616e-05,7.854201248846948e-05,2.4209002731367946e-05
7943,2.4125009076669812e-05,7.170799653977156e-05,2.7042027795687318e-05
7944,1.6958016203716397e-05,7.008298416621983e-05,2.645899076014757e-05
7945,1.8165999790653586e-05,8.241701289080083e-05,2.429200685583055e-05
7946,1.4707999071106315e-05,6.112499977461994e-05,2.5124987587332726e-05
7947,2.520799171179533e-05,8.645898196846247e-05,2.4457986000925303e-05
7948,2.704199869185686e-05,5.887501174584031e-05,2.491599298082292e-05
7949,1.8999999156221747e-05,8.64169851411134e-05,2.6458001229912043e-05
7950,1.995800994336605e-05,8.554200758226216e-05,2.5874993298202753e-05
7951,2.0625011529773474e-05,7.820900646038353e-05,2.7166999643668532e-05
7952,2.5125016691163182e-05,7.012501009739935e-05,2.475001383572817e-05
7953,1.854199217632413e-05,7.587499567307532e-05,2.4375010980293155e-05
7954,2.5625020498409867e-05,6.195798050612211e-05,2.7250003768131137e-05
7955,2.5457993615418673e-05,7.670899503864348e-05,2.679199678823352e-05
7956,1.6290985513478518e-05,8.525000885128975e-05,2.5667017325758934e-05
7957,1.3415992725640535e-05,7.108401041477919e-05,2.608299837447703e-05
7958,1.6790989320725203e-05,6.883300375193357e-05,2.8167007258161902e-05
7959,1.908399281091988e-05,7.800001185387373e-05,2.7458008844405413e-05
7960,2.2417021682485938e-05,7.683297735638916e-05,2.4375010980293155e-05
7961,1.5249999705702066e-05,8.450000314041972e-05,2.520799171179533e-05
7962,1.7292011762037873e-05,7.495799218304455e-05,2.4416978703811765e-05
7963,1.5083001926541328e-05,6.595798186026514e-05,2.4665991077199578e-05
7964,1.4042016118764877e-05,5.85000088904053e-05,2.470900653861463e-05
7965,1.5792000340297818e-05,8.174998220056295e-05,2.7166999643668532e-05
7966,1.3042008504271507e-05,7.633399218320847e-05,2.4542008759453893e-05
7967,1.4582998119294643e-05,7.941701915115118e-05,2.8167007258161902e-05
7968,2.2124993847683072e-05,6.86249986756593e-05,2.533398219384253e-05
7969,1.3749988283962011e-05,9.045799379236996e-05,2.5042012566700578e-05
7970,1.9167026039212942e-05,7.862498750910163e-05,2.5291985366493464e-05
7971,2.2624997654929757e-05,8.62079905346036e-05,2.7332978788763285e-05
7972,1.4499993994832039e-05,5.933301872573793e-05,2.479198155924678e-05
7973,1.4666991773992777e-05,8.516700472682714e-05,2.724997466430068e-05
7974,1.662501017563045e-05,6.445799954235554e-05,2.5832996470853686e-05
7975,2.0625011529773474e-05,5.829101428389549e-05,2.7375004719942808e-05
7976,1.1666998034343123e-05,8.40419961605221e-05,2.4625012883916497e-05
7977,1.6541016520932317e-05,7.162502151913941e-05,2.7292000595480204e-05
7978,1.8082995666190982e-05,7.258300320245326e-05,2.5999994250014424e-05
7979,1.1541007552295923e-05,7.991600432433188e-05,2.762500662356615e-05
7980,2.0292005501687527e-05,7.54169886931777e-05,2.4917011614888906e-05
7981,1.8874998204410076e-05,6.479100557044148e-05,2.4040986318141222e-05
7982,1.5541008906438947e-05,7.999999797903001e-05,2.4542008759453893e-05
7983,1.633301144465804e-05,8.591701043769717e-05,2.6374997105449438e-05
7984,1.850002445280552e-05,7.666699821129441e-05,2.516701351851225e-05
7985,2.6374997105449438e-05,7.004197686910629e-05,2.5707995519042015e-05
7986,1.3417011359706521e-05,8.387499838136137e-05,2.7332978788763285e-05
7987,1.2625008821487427e-05,7.479099440388381e-05,2.4415989173576236e-05
7988,1.591700129210949e-05,7.641699630767107e-05,2.62079993262887e-05
7989,2.3791013518348336e-05,7.070801802910864e-05,0.00010920799104496837
7990,1.1750002158805728e-05,7.254100637510419e-05,2.8874987037852407e-05
7991,1.3667013263329864e-05,8.73749959282577e-05,2.4375010980293155e-05
7992,1.4541001291945577e-05,8.525000885128975e-05,2.5332992663607e-05
7993,1.1832977179437876e-05,8.370800060220063e-05,2.566599869169295e-05
7994,1.3541983207687736e-05,8.437500218860805e-05,2.5042012566700578e-05
7995,2.1791987819597125e-05,6.937500438652933e-05,2.520898124203086e-05
7996,1.6709003830328584e-05,7.312500383704901e-05,2.5375018594786525e-05
7997,1.575000351294875e-05,5.9792015235871077e-05,2.6166002498939633e-05
7998,1.3625016435980797e-05,7.479198393411934e-05,2.4500011932104826e-05
7999,2.8665992431342602e-05,6.35419855825603e-05,2.520799171179533e-05
8000,1.4167017070576549e-05,6.779198884032667e-05,2.5374989490956068e-05
8001,1.4416989870369434e-05,7.595799979753792e-05,2.4540990125387907e-05
8002,7.790978997945786e-06,6.50830043014139e-05,2.3917004000395536e-05
8003,1.675001112744212e-05,6.420898716896772e-05,2.4667009711265564e-05
8004,1.4791992725804448e-05,7.720798021182418e-05,2.458301605656743e-05
8005,1.854199217632413e-05,7.604100392200053e-05,2.4832988856360316e-05
8006,1.1374999303370714e-05,6.24579843133688e-05,3.187500988133252e-05
8007,1.8916995031759143e-05,5.1417009672150016e-05,2.5457993615418673e-05
8008,1.95419997908175e-05,5.4500007536262274e-05,2.470900653861463e-05
8009,1.812499249354005e-05,6.295897765085101e-05,2.504198346287012e-05
8010,1.6166013665497303e-05,7.437498425133526e-05,2.5749992346391082e-05
8011,9.95901064015925e-06,6.250001024454832e-05,2.5124987587332726e-05
8012,1.7041980754584074e-05,7.245899178087711e-05,2.449998282827437e-05
8013,2.329199924133718e-05,7.224999717436731e-05,2.70830059889704e-05
8014,2.099998528137803e-05,6.091699469834566e-05,2.4958018912002444e-05
8015,1.229200279340148e-05,6.387499161064625e-05,2.475001383572817e-05
8016,1.895800232887268e-05,8.24590097181499e-05,2.475001383572817e-05
8017,1.4874996850267053e-05,7.883398211561143e-05,2.604199107736349e-05
8018,1.362498733215034e-05,7.995800115168095e-05,2.504198346287012e-05
8019,2.3959000827744603e-05,6.68749853502959e-05,2.433298504911363e-05
8020,1.0332994861528277e-05,6.566700176335871e-05,2.416700590401888e-05
8021,1.5375000657513738e-05,8.925001020543277e-05,2.500001573935151e-05
8022,1.5874975360929966e-05,7.237499812617898e-05,2.508299075998366e-05
8023,1.404198701493442e-05,6.970801041461527e-05,2.4832988856360316e-05
8024,1.5041005099192262e-05,7.658399408683181e-05,2.4957989808171988e-05
8025,1.724998583085835e-05,6.229098653420806e-05,2.5542016373947263e-05
8026,1.3958982890471816e-05,8.483300916850567e-05,2.520799171179533e-05
8027,1.4792021829634905e-05,6.233301246538758e-05,2.4249980924651027e-05
8028,2.2208987502381206e-05,6.479199510067701e-05,2.5125016691163182e-05
8029,1.9291008356958628e-05,6.929101073183119e-05,2.4250010028481483e-05
8030,1.4375022146850824e-05,8.300002082251012e-05,2.520799171179533e-05
8031,2.5083019863814116e-05,5.9707992477342486e-05,2.3749977117404342e-05
8032,1.7999991541728377e-05,6.550000398419797e-05,2.5874993298202753e-05
8033,1.333298860117793e-05,7.19579984433949e-05,2.4667009711265564e-05
8034,2.4333014152944088e-05,6.749999010935426e-05,2.6291992980986834e-05
8035,2.183401375077665e-05,7.670899503864348e-05,2.5667017325758934e-05
8036,1.9583007087931037e-05,7.154102786444128e-05,2.504198346287012e-05
8037,1.1500000255182385e-05,5.804200191050768e-05,2.562499139457941e-05
8038,1.087499549612403e-05,6.804199074395001e-05,2.4833017960190773e-05
8039,2.2541993530467153e-05,7.966702105477452e-05,2.549999044276774e-05
8040,2.129099448211491e-05,7.44159915484488e-05,2.4957989808171988e-05
8041,1.5541998436674476e-05,7.875001756474376e-05,2.4667009711265564e-05
8042,2.125001628883183e-05,7.254199590533972e-05,2.3542001144960523e-05
8043,1.5792000340297818e-05,6.708299042657018e-05,2.3625005269423127e-05
8044,2.108400803990662e-05,8.05000017862767e-05,2.4375010980293155e-05
8045,1.2042000889778137e-05,6.0457998188212514e-05,2.5709014153108e-05
8046,1.6833015251904726e-05,5.991599755361676e-05,2.491599298082292e-05
8047,1.216601231135428e-05,8.1458012573421e-05,2.479099202901125e-05
8048,1.3917015166953206e-05,7.845798972994089e-05,2.4374981876462698e-05
8049,1.53339933604002e-05,8.691701805219054e-05,2.5125016691163182e-05
8050,1.4792021829634905e-05,6.062499596737325e-05,2.7709000278264284e-05
8051,1.2083008186891675e-05,6.966700311750174e-05,2.3959000827744603e-05
8052,1.983300899155438e-05,7.012501009739935e-05,2.4124979972839355e-05
8053,1.4999997802078724e-05,6.462499732151628e-05,2.5290995836257935e-05
8054,1.1790980352088809e-05,7.324997568503022e-05,2.487501478753984e-05
8055,1.1750002158805728e-05,6.908300565555692e-05,2.5290995836257935e-05
8056,1.4791992725804448e-05,8.175001130439341e-05,2.420798409730196e-05
8057,1.2749980669468641e-05,6.375001976266503e-05,2.4625012883916497e-05
8058,1.824999344535172e-05,6.445901817642152e-05,2.5749992346391082e-05
8059,1.462499494664371e-05,8.254099520854652e-05,2.400000812485814e-05
8060,1.8624996300786734e-05,5.637502181343734e-05,2.4958979338407516e-05
8061,1.6542006051167846e-05,5.849997978657484e-05,2.4375010980293155e-05
8062,1.4874996850267053e-05,6.908300565555692e-05,2.4667009711265564e-05
8063,1.7125013982877135e-05,7.18749943189323e-05,2.5208020815625787e-05
8064,1.0167015716433525e-05,7.454201113432646e-05,2.5209010345861316e-05
8065,1.3874989235773683e-05,5.841700476594269e-05,2.408298314549029e-05
8066,1.7000013031065464e-05,8.312499267049134e-05,2.4291977752000093e-05
8067,1.7375015886500478e-05,7.733399979770184e-05,2.4749984731897712e-05
8068,1.6166013665497303e-05,5.7541998103260994e-05,2.4917011614888906e-05
8069,1.5249999705702066e-05,6.395898526534438e-05,2.404101542197168e-05
8070,1.7457990907132626e-05,5.579201388172805e-05,2.5749992346391082e-05
8071,1.9291008356958628e-05,7.395900320261717e-05,2.4832988856360316e-05
8072,1.6624981071799994e-05,6.662501255050302e-05,5.195901030674577e-05
8073,1.6167003195732832e-05,5.8250006986781955e-05,2.5459012249484658e-05
8074,1.6709003830328584e-05,6.741698598489165e-05,2.5749992346391082e-05
8075,1.7874990589916706e-05,7.520901272073388e-05,2.541701542213559e-05
8076,1.783299376256764e-05,8.075000368990004e-05,2.4125009076669812e-05
8077,2.087498432956636e-05,9.041698649525642e-05,2.445801510475576e-05
8078,1.637497916817665e-05,7.533299503847957e-05,2.750000567175448e-05
8079,2.158299321308732e-05,6.69579894747585e-05,2.4833017960190773e-05
8080,1.2542004697024822e-05,9.712498285807669e-05,2.541701542213559e-05
8081,2.008400042541325e-05,6.925000343471766e-05,2.5084009394049644e-05
8082,1.904097734950483e-05,8.262498886324465e-05,2.5209010345861316e-05
8083,2.0082981791347265e-05,7.470799027942121e-05,2.812498132698238e-05
8084,1.7499987734481692e-05,8.779199561104178e-05,2.6083027478307486e-05
8085,1.912500010803342e-05,8.62079905346036e-05,2.508299075998366e-05
8086,1.5708006685599685e-05,6.587500683963299e-05,2.750000567175448e-05
8087,1.6833015251904726e-05,7.341700256802142e-05,2.516701351851225e-05
