,BST,BSTRec
392,7.43329874239862e-05,0.00013004100765101612
393,5.758399493061006e-05,8.687502122484148e-05
394,3.904200275428593e-05,6.366698653437197e-05
395,4.854099825024605e-05,8.837500354275107e-05
396,4.533398896455765e-05,6.320801912806928e-05
397,6.558399763889611e-05,0.00012520799646154046
398,4.283300950191915e-05,7.462501525878906e-05
399,5.4625008488073945e-05,0.00010762500460259616
400,6.133399438112974e-05,0.00011291698319837451
401,7.174999336712062e-05,0.00012154199066571891
402,6.504199700430036e-05,0.0001087500131689012
403,5.9125013649463654e-05,0.00010608299635350704
404,5.279199103824794e-05,0.00010924998787231743
405,5.474998033605516e-05,0.00010612499318085611
406,4.195800283923745e-05,7.337500574067235e-05
407,5.9582991525530815e-05,0.00011129101039841771
408,5.9874990256503224e-05,0.00010699999984353781
409,6.824999582022429e-05,0.00012325000716373324
410,5.8125006034970284e-05,0.0001143749977927655
411,4.583402187563479e-05,8.200001320801675e-05
412,6.741701508872211e-05,0.00010687499889172614
413,7.083298987708986e-05,0.00012687500566244125
414,4.479099879972637e-05,7.52079940866679e-05
415,5.2292016334831715e-05,0.00010129198199138045
416,6.95830094628036e-05,0.0001227080065291375
417,4.2041996493935585e-05,7.166701834648848e-05
418,4.400001489557326e-05,7.9624995123595e-05
419,3.7708989111706614e-05,7.112498860806227e-05
420,7.004098733887076e-05,0.00013141697854734957
421,7.966600242070854e-05,0.00013650002074427903
422,6.033299723640084e-05,0.00011316698510199785
423,7.004200597293675e-05,0.00012104201596230268
424,6.0999998822808266e-05,8.229099330492318e-05
425,5.975001840852201e-05,0.00011333299335092306
426,5.800000508315861e-05,0.00011529200128279626
427,6.329198367893696e-05,0.0001235000090673566
428,6.283298716880381e-05,0.0001230000052601099
429,5.8792007621377707e-05,0.00011091699707321823
430,6.112499977461994e-05,0.00011558400001376867
431,3.8416997995227575e-05,7.241699495352805e-05
432,5.09590026922524e-05,0.00010779101285152137
433,4.608402377925813e-05,8.100000559352338e-05
434,6.133297574706376e-05,0.0001177079975605011
435,4.595797508955002e-05,8.116700337268412e-05
436,5.641698953695595e-05,0.00011308302055113018
437,4.749998333863914e-05,7.80420086812228e-05
438,5.308300023898482e-05,0.00010429200483486056
439,7.645800360478461e-05,0.00014541702694259584
440,4.0749990148469806e-05,7.862498750910163e-05
441,6.629098788835108e-05,0.00013108400162309408
442,5.600001895800233e-05,0.000157833012053743
443,6.85419945511967e-05,0.0001428749819751829
444,7.079102215357125e-05,0.00017354197916574776
445,5.387500277720392e-05,0.0001099579967558384
446,4.358298610895872e-05,8.120801066979766e-05
447,5.312502617016435e-05,0.0001086670090444386
448,6.037499406374991e-05,0.00014387498958967626
449,5.7666999055072665e-05,0.0001090829900931567
450,8.47910123411566e-05,0.000113290996523574
451,7.499998901039362e-05,0.00013308299821801484
452,9.162499918602407e-05,8.175001130439341e-05
453,6.200000643730164e-05,0.00012316700303927064
454,4.2333005694672465e-05,7.87499884609133e-05
455,5.337499896995723e-05,0.00011179200373589993
456,4.966699634678662e-05,9.004102321341634e-05
457,4.287500632926822e-05,8.125000749714673e-05
458,3.862500307150185e-05,7.10829917807132e-05
459,4.049998824484646e-05,7.562499376945198e-05
460,4.479201743379235e-05,8.595798863098025e-05
461,5.041598342359066e-05,0.00010412500705569983
462,2.3792003048583865e-05,4.325000918470323e-05
463,4.2333005694672465e-05,8.158301352523267e-05
464,5.983401206322014e-05,0.00010445798397995532
465,5.1292008720338345e-05,0.00010612499318085611
466,5.91249845456332e-05,0.00012095901183784008
467,6.824999582022429e-05,0.00013712499639950693
468,6.0874997870996594e-05,0.0001224169973284006
469,4.658402758650482e-05,8.866700227372348e-05
470,4.920901847071946e-05,0.00010375000420026481
